"eleicao_descricao","uf","candidato_cargo","nome_urna","partido_sigla"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","CLAUDIA BARONESA","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","CACÁ DOS RURAIS","PT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","VIVIAN DA SEGURANÇA","PRP"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","MARCELO ALEMÃO","DC"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","OSMAR VILELA DO BUZÃO","PDT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","EUGENIO","NOVO"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","AMAURY CÂMARA","PRP"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","DOUGLAS CARDOZO","PSOL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","TANDÃO","PPL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","DR. NOGUEIRA","PPL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","OMAR COUTO","MDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ELVIRA VAZ DE LIMA","DC"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","PASTOR MIGUEL CABELEIRO","MDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","DENIZE JUNQUEIRA","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ANDRE GOMES BARBOSA","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","CONTE LOPES","PP"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","LUIZ FERNANDO","PT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","URIAS","AVANTE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","JAIR CHAVES","PODE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","JOSE WALTER","PRTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","ROBERTA KELLY","DC"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ZEZÉ DA SAÚDE","PR"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","BARBOSA","PSTU"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ANDREIA BEZERRA","PMN"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ADRIANA BARRETO","PHS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","TODD TOMORROW","PSOL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","ROSANGELA DE ALMEIDA","MDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","KLEBER LEITE","PRTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","JAIRO SANTOS","AVANTE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","PADRE DIMAS","PDT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","GILMARA NASCIMENTO","PRB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","LUIZ CARLOS MOTTA","PR"
"Eleições Gerais Estaduais 2018","SP","1º SUPLENTE","VERUSKA TENÓRIO","PSTU"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","MAURICI","PT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ANDRÉ SAPANOS","PSOL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","LI ALCKMIN","PODE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","DR ROBSON PRIMO","PDT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","JOSIAS MIM","PTC"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","MARCO COBRA","PTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","RUI FALCÃO","PT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","CORONEL CASTRO","PSL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","BHETINHA MACEDO","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","BRANDINA","PTC"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","LINDINHA DA SAÚDE","PR"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","FABIO MELLO","PSOL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","SUELY VILELA","PSB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","REINALDO ALGUZ","PV"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ERICA LOVE","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","GILSON FICO","PV"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","DR PALMIERI","PSB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","DRA ANGELA","REDE"
"Eleições Gerais Estaduais 2018","SP","GOVERNADOR","MARCIO FRANÇA","PSB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","MARGARETE REIS","PSL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","IDEVAL ALBA","AVANTE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","JÔNATAS TABORDA","AVANTE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","DIANA ASSUNÇÃO","PSOL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ISABELLA TREVISANI","PRTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","LU PIZONI","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","NEUSA DALTRO","PODE"
"Eleições Gerais Estaduais 2018","SP","VICE-GOVERNADOR","ARIANA GONÇALVES","PSTU"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","DRA. NEUZA FERREIRA","PMN"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","MONTANHA","PTC"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","SERGINHO","PODE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ADILSON LIMA","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","DR. SIDNEY CRUZ","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","GABRIEL JESUS","PODE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","DR. DANIEL","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","RICK SANTOS REBU","PDT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","PROFESSOR ROBSON SALVADOR","PSOL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","MARCELO CORREA","PSOL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","PATRICIA GOUVEIA","AVANTE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","TIDE","AVANTE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","CAMILA SPERANDIO","PDT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","NAOMI YAMAGUCHI","PSL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","FABIULA BONACIN","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","FIUNHA","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","WALTER BONETTI","PRP"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","SAULO GOES","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","NEZINHO RECO","PDT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","CAUÊ MACRIS","PSDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","CAMILINHO","PSL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","CARLOS DA C.A.S.","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","TAMARA CREMA","NOVO"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","EDUARDO SOLTUR","PSB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","RIVA SILVA","PCO"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","MARCO ANTONIO","PSB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","PRISCILA CAVALCANTE","PSOL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","FERNANDO STOPPA","PT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","MENDONÇA","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","DR. GASPAR","PDT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ALESSANDRA MONTEIRO","REDE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ROBERTO LEAL","PTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","SANDRA WHITAKER","PRB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","ELOI PIETÁ","PT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","AMÉLIA NAOMI","PT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","GALENO RODA","PROS"
"Eleições Gerais Estaduais 2018","SP","SENADOR","MARIO COVAS NETO","PODE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","THEREZA COLLOR","PSDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ALEX PAULO","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","MARCIA VIVIANE","PSDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","REGINA MANSSUR","PPL"
"Eleições Gerais Estaduais 2018","SP","SENADOR","MOIRA LÁZARO MANDATO COLETIVO","REDE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","FERNANDO MOREIRA","PRTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","RODRIGUES BOMBEIRO","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ADRIANA BORGO","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","DR. JOÃO CARLOS","PT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","PROF. SURDO MAURINHO FAGUNDES","PT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","MARCOS GONÇALVES","PV"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","SANDRA SANTANA","PSDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","FABRICIO AMARO","PSB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","LECA","MDB"
"Eleições Gerais Estaduais 2018","SP","1º SUPLENTE","MARCUS ANDRÉ","REDE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","LUCY DIAS","PSOL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","PATTY MORAIS","AVANTE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","DR. DARCI","AVANTE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","IURI MUNIZ","PSOL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","MAGNO ASSAD","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","PAI ODESI","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","GERALDO DA BOMBONIERI","PODE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","FORMIGA","PSOL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","DINHO DE LIMEIRA","DC"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ZÉ PELLIN","PRTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","JI NA PARK  MÔNICA ","AVANTE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","CAETANO DO MERCADO","PHS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","MICHAEL REGINALDO ","PMN"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","ODILIA  CHINA","PMN"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ROSE DA SAÚDE","PRP"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","MARCIA VALÉRIA MARQUES","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","PASTOR RENATO","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","MARLON DO UBER","NOVO"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","WILKER CAMARGO","PRTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","MARCELO D2","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","GEILDA BRANDÃO","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","NILSON","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","PROFESSOR JEFFERSON RIPI","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","JÔ","PODE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","KAZU REIS","PR"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","CAIO FRANÇA","PSB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","PROFESSORA MARIA MARTINS","PSDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","JUNIOR","AVANTE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","VIGILANTE  CÍCERO CASTRO","PPL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","LUIZ LITCHA","PODE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","RODRIGO AGOSTINHO","PSB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","DR. JOSEVANE ALVES","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ADRIANA DE SÁ","DC"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","DR. ODAIR","PMN"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","ALCIDES TEIXEIRA LIMA","DC"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","FLORIANO","PDT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","CARLOS ARRUDA","AVANTE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","FAUSTO PERES","PODE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ERNESTO TEIXEIRA","PODE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","JOÃO LIMA","PRP"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","GONDIM","PTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","WAGNER NESPOLI","PODE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","VALMIR DO MTSU","PRTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","BENEDITA DE CAMARGO","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","FRANCISCA CHICONA","PODE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ALESSANDRO FATTIOLI","PHS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","SHEILA ROMERA","REDE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","MARCOS COUTINHO","PODE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","CIRO MAIA","AVANTE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","VALDOMIRO LOPES","PSB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","SERGIO FARAÚDE","PDT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","DYGO LIMA","DC"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","DR RAFAEL CAMARGO","MDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","REGIANE ALONSO","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","OSCAR MARONI","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","ERNESTO GUERRA","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","SARGENTO CLEMENTE","PSL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","MARCOS FONTES","PSL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","CHINA","PR"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","RANGEL VOZ DE MEL","PRP"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ANDERSON SEVERIANO","PSOL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","ROGERIO GOMES","PRTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","DRA. CRISTIANY","PR"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","RAQUEL RESENDE","PSL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","BEZERRA","PT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","ARLINDO CHINAGLIA","PT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","ADERITO DUTRA","PSOL"
"Eleições Gerais Estaduais 2018","SP","SENADOR","EDUCADOR DANIEL CARA","PSOL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","DEIVID LOPES","PRTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","RICARDO MELLAO","NOVO"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","KÁTIA TORBA","PHS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","GILSON MENEZES","PRB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","DEBORA MARCONDES","PSDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","LIDIA PELEGRINO","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ADRIANO DIOGO","PT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","PROFESSORA EVELINE","PSTU"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","RENALDO REZENDE","PODE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","DELEGADO MAURÍCIO FREIRE","PSD"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","IVO LOPES FILHO","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","GILBERTO DELLAMONICA","PRTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","DR. NIVALDO","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","ADELSON FONSECA","NOVO"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","PR. SALLES","PSC"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ANA ABREU","PSB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","IVANI CARVALHO","PSL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","LOURIVALDO PRATES","PC do B"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ANALICE FERNANDES","PSDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","FABIOLA CAMPOS","PSB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ARLINDO AMARO","PODE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","SANTUCCI","AVANTE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ANDRÉ BUENO","PSB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","PAULO MATHIAS","PSDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","MARIA MIRANDA","PT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","PAULO ROCHA","PSOL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","CEARÁ PANÇA","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","SAMUEL DO CARMO","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","DRA. MARISE AUDI","NOVO"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","PAULO PROERD","AVANTE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","LAERCIO DO SINDICATO","PRTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","MARCELO GURGEL","PSL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","FLÁVIA DOS ANJOS","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","MIGUEL HADDAD","PSDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","CAROL MOURA","PODE"
"Eleições Gerais Estaduais 2018","SP","SENADOR","MARCELO BARBIERI","MDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","PROFESSOR BERTONCELLO","NOVO"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","EDSON BORGES","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","DR. FEITOSA","DC"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","SEU MADRUGA","PRP"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","MARCOS SENA","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","CUNHA","NOVO"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","JOÃO MARTINS-MAQUITA-WANDO","PSL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","TEREZINHA MAIA","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","REGINALDO PUGAS","PRP"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","PAULO MASSARELLI","PMN"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","HÁDIA AMORIM","REDE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","DILSON DIAS","MDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","JOSE SEBASTIAO","PDT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","RUTHINEA CARVALHO","PDT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","DR ALEXANDRE BUSSAB","PSL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","EDSON ALMEIDA","PODE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","RUBENS PROENÇA","PRB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","GUILHERME ZAFANI","PSC"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","MILTON ANGELO","PTC"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","BRUNO JACINTHO","PR"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","PROMOTOR DAURY","MDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","ORLANDO","PRP"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","DALTON HAMADA","PRB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","MUG","PODE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","JOSÉ CARLOS SANTÃO","PMN"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","PROFESSORA SOLANGE DEVIETRO","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","CHIBIL","PRP"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","MAZINHO DAS FEIRAS LIVRES","PR"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","ZÉ CARLOS","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","GERSON CUNHA","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","ANDRÉ SANTOS","PRP"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","JOSÉ GOZZE","PSB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","JOSÉ CARLOS ROCHA","PRTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","KARINA MASSI","PTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","DRA SHIRLEY","DC"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","LUIZ DE JESUS","REDE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","MARILDA COBERARTE","PRB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","TONINHO COLUCCI","PV"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","PAULO DA IGREJA","PDT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","PROFESSORA FATIMA","PSB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","DRA. PATRICIA FEITOSA","PR"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","PROF. ELIAS MATIAS","PRP"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","SIENA DA AUTO ESCOLA","PC do B"
"Eleições Gerais Estaduais 2018","SP","VICE-GOVERNADOR","CORONEL ELIANE NIKOLUK","PR"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","ANA BEATRIZ RUPPELT","PDT"
"Eleições Gerais Estaduais 2018","SP","SENADOR","DRA. ELIANA FERREIRA","PSTU"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","RAFAEL GOFFI","PSDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","JULINHO FUZARI","PPS"
