"eleicao_descricao","uf","candidato_cargo","nome_urna","partido_sigla"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","JÚNIOR DE PEREBA","PSC"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","PASTOR JOSENILDO","AVANTE"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","IRMÃO OZIEL","PRP"
"Eleições Gerais Estaduais 2018","PE","VICE-GOVERNADOR","JAIR PEDRO","PSTU"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","MAJOR HANS","PATRIOTA"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","NEGUINHO DE ISRAEL","AVANTE"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ANDRÉ CARVALHO","PDT"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","AUGUSTO CESAR","PTB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","FABIO MENDES","PATRIOTA"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","MARINALVA DE CASTRO","PTB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ANTÔNIO DO BAR","PROS"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","ADALBERTO CAVALCANTI","AVANTE"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO FEDERAL","SEVERINO DA PAZ","PMN"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","IVAN FOTOGRAFIA","PC do B"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","CAROL MARTINELLI","PSDB"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ADALBERTO LEOCADIO","PTC"
"Eleições Gerais Estaduais 2018","PE","DEPUTADO ESTADUAL","ROGERIO TAVARES","PATRIOTA"
"Eleições Gerais Estaduais 2018","PI","1º SUPLENTE","FERNANDO GOMES","REDE"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","JANAINA","PRP"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","REINALDO FERNANDES","PMN"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","MARIA IZAIANE","DC"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","DR. FRANCISCO COSTA","PT"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","JACKELINE MACHADO","PRP"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","JOAO DE DEUS","PT"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","DR. MARCOS MONTEIRO","PRTB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","GUSTAVO CARVALHO","PATRIOTA"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","NETO CAVALCANTE","PATRIOTA"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","FERDINAN DO PIAUÍ","PATRIOTA"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","ÁTILA LIRA","PSB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","ZÉ DO OVO","PODE"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","PROFESSOR LUCÍDIO BESERRA","PRP"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","JÚLIO CESAR","PSD"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","EDIVALDO ESTRELA","PMN"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","IOLANDA REGO","PSB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","ROBERVAL BARROS","PROS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","ESTELLA MOTA","PODE"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","VALDY PORTELA","DC"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","DR. REINALDO","PTB"
"Eleições Gerais Estaduais 2018","PI","GOVERNADOR","DR. PESSOA (DR. ZEZIM)","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL"," PROF. EZEQUIEL (ZÉ FILHO) ","PSL"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","CORONEL CARLOS AUGUSTO","PR"
"Eleições Gerais Estaduais 2018","PI","2º SUPLENTE","MÁRCIA MARQUES","PSC"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","ISMAR MARQUES","MDB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","PROFESSOR WLEINER CASTELO","PROS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","HÉLIO MELO","PSDB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","CLEONILSON COSTA","PROS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","PROFESSOR LIMA","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","PI","SENADOR","ANTÔNIO JOSÉ LIRA","PSL"
"Eleições Gerais Estaduais 2018","PI","SENADOR","ALBETIZA","PCO"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","CHICO DIMAS","PV"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","EVALDO GOMES","PTC"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","SAUL","PRP"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","TOINHO DUFRANGO","PHS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","JOSSELENE MUNIZ","PV"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","ANTONIO JOSE MEDEIROS","PT"
"Eleições Gerais Estaduais 2018","PI","1º SUPLENTE","ITAMAR DA SILVA","DC"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","FERNANDO MONTEIRO","PRTB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","SEVERO EULALIO","MDB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","JEAN ABREU","PMN"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","RODRIGO","PSB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","ADRIANA SOUSA","PSL"
"Eleições Gerais Estaduais 2018","PI","GOVERNADOR","LUCIANO","PSDB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","ANDRÉ MESQUITA","PSC"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","LIVINHA","PC do B"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","ALUÍSIO REBÊLO","PROS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","SARGENTO VIEIRA","PHS"
"Eleições Gerais Estaduais 2018","PI","GOVERNADOR","PROFESSORA SUELI","PSOL"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","JOILSON DO GÁS","PSDB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","CABO HAROLDO","PRTB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","PAULO ROBERTO DA ILUMINAÇÃO","PRP"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","DANIELLY MEDEIROS","AVANTE"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","SOLON REIS","PV"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","GRAÇA SANTOS","DC"
"Eleições Gerais Estaduais 2018","PI","GOVERNADOR","VALTER ALENCAR","PSC"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","AUTOMELHO, O BERNARDO","PRP"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","DANIEL SOARES","PSB"
"Eleições Gerais Estaduais 2018","PI","VICE-GOVERNADOR","CHIQUINHO DA LUTA","PSOL"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","FIRMINO PAULO","PP"
"Eleições Gerais Estaduais 2018","PI","1º SUPLENTE","ÁTILA DE MELO LIRA","PSB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","DANIEL RIBEIRO","PODE"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","CANDINHO","PRTB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","SARA MENDES","REDE"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","FABRICIO AURELIO","PROS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","CAIO BUCAR","PRTB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","RUBEM MARTINS","PSB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","RADAMEDIO LINCOLL","PSOL"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","DR. PAULO HENRIQUE","PRP"
"Eleições Gerais Estaduais 2018","PI","1º SUPLENTE","CAETANO SOARES","PCB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","MÁREM FÓRTTES ","PROS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","POLIANA BARROS","PSC"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","TIAGO VASCONCELOS","PHS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","ELIZABETE","PV"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","PAES LANDIM","PTB"
"Eleições Gerais Estaduais 2018","PI","VICE-GOVERNADOR","RAIMUNDO FILHO","PSC"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","WASHINGTON DO TURISMO","PV"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","SARGENTO FERNANDES","PSL"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","HERYANE THIERES","DC"
"Eleições Gerais Estaduais 2018","PI","VICE-GOVERNADOR","TIBERIO CESAR","PSTU"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","JARDELINA MELO","PRTB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","AMANDA KAROLLINY","PRP"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","ZE GOMES","PT"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","GUSTAVO NEIVA","PSB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","SANDRO CONRADO","PHS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","ITALO CALDAS","PROS"
"Eleições Gerais Estaduais 2018","PI","SENADOR","LAFAYETTE ANDRADE","DC"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","JOSÉ RODRIGUES","PCB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","RODNEY SPÍNDOLA","MDB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","ANTONIO DE JESUS/DUDU DO POVO","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","PI","SENADOR","DR. MARCOS","PTC"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","PROF. REGINA LIMA","PMN"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","RONALDO SOARES","PCO"
"Eleições Gerais Estaduais 2018","PI","1º SUPLENTE","REJANE VERAS","PSC"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","SÂMIO FALCÃO","PHS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","CORONEL CÉSAR LOPES","PROS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","FRANCIS LOPES","PTC"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL"," PROFESSORA ANA LUIZA","DC"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","NERINHO","PTB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","JANAINNA MARQUES","PTB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","MARIA DE FÁTIMA","MDB"
"Eleições Gerais Estaduais 2018","PI","1º SUPLENTE","ELIANE NOGUEIRA","PP"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","HÉLIO ISAIAS","PP"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","MANO DA LANCHONETE","PODE"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","PAULO MARTINS","PT"
"Eleições Gerais Estaduais 2018","PI","1º SUPLENTE","GUSTAVO GAIOSO","PTC"
"Eleições Gerais Estaduais 2018","PI","SENADOR","JESUS RODRIGUES","PSOL"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","DIONISIO PIAUI","REDE"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","FRANKLANE PIEROTE","PRP"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","BRUNA CÁSSIA","PROS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","FRANCISCO LOPES","PV"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","ALICE ANDRADE","PV"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","HERÁCLITO FORTES","DEM"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","MIKAELA GUIDA","PSL"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","BELÊ MEDEIROS","PP"
"Eleições Gerais Estaduais 2018","PI","VICE-GOVERNADOR","CEL. CARLOS PINHO","PROS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","DRA RAVENNA CASTRO","PMN"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","BERO","PSOL"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","MARIA GEDALHA","PSL"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","ALDO COSTA","PROS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","SAMARONNE","PRP"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","ORLANDO MATIAS","PROS"
"Eleições Gerais Estaduais 2018","PI","GOVERNADOR","ROMUALDO SENO","DC"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","IDONEIL MESQUITA","PHS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","ERIKA OLIVEIRA","PSC"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","ZÉ FILHO","PSDB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","CHICO LEÃO","PSOL"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","CHICO LAU","DC"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","RAIMUNDA MARQUES","PRB"
"Eleições Gerais Estaduais 2018","PI","SENADOR","FRANK AGUIAR","PRB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","SARGENTO ALDER","PROS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","DESTERRO SILVA","PATRIOTA"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","LILI SANTIAGO","PROS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","ROBIN COLORADO","PSC"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","NENEM CALÇADOS","PHS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","CÉLIA GOMES","PTC"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","MÃE IZABEL DE OXUM","PSL"
"Eleições Gerais Estaduais 2018","PI","1º SUPLENTE","ANA CLEIDE","DEM"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","WARTON LACERDA","PT"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","LUIZ NETO","PRP"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","LIDIANE MONTEIRO ","PTC"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","CAPITÃO EVERTON ARAUJO","PSL"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","JOÃO MADISON","MDB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","SAFIRA BENGELL","PSDB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","FÁBIO XAVIER","PR"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","JAIME FERREIRA","PSOL"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","IRAN BRASIL GARÇOM","PRP"
"Eleições Gerais Estaduais 2018","PI","SENADOR","PAULO HENRIQUE","REDE"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","JOTA JUNIOR","PSDB"
"Eleições Gerais Estaduais 2018","PI","2º SUPLENTE","JONAS VIEIRA","PSL"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","ANTÔNIO FELIX","PTC"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","DRA. LÚCIA SANTOS","PSDB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","OLIVEIRA NETO","PPS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","MISSIONARIO BILL SANTOS","PPS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","VAI VAI LUCIVAN AHHH","PHS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","LUZIENE VOGADO","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","HENRIQUE PIRES","MDB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","JOFRAN SANTOS","DC"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","FABIO NOVO","PT"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","MÔNICA PITA","PRP"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","PROFESSOR SANTANA","PPS"
"Eleições Gerais Estaduais 2018","PI","VICE-GOVERNADOR","DR. LUIZ AYRTON","PV"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","DAVINA VELOSO","PSDB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","FÁBIO CASTRO","PPL"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","FLORO MAUEL","PC do B"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","SORAYA COELHO","PRB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","NEIDE CARVALHO","PT"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","LAÉCIO BORGES","PRP"
"Eleições Gerais Estaduais 2018","PI","GOVERNADOR","ELMANO O VEIN TRABALHADOR","PODE"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","ANTÔNIO DE DEUS","PSB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","JORGE LOPES","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","IRMA GRAÇA","REDE"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","TONINHO DA SOJA","PSL"
"Eleições Gerais Estaduais 2018","PI","1º SUPLENTE","FRANCISCO","PCO"
"Eleições Gerais Estaduais 2018","PI","1º SUPLENTE","JANAINE BORGES LUSTOSA","PROS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","MAJOR ELIAS","PROS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","JOÃO BATISTA","PMN"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","SARGENTO CIRILO","PRB"
"Eleições Gerais Estaduais 2018","PI","SENADOR","QUEM QUEM","AVANTE"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","JÔVE","PTB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","PROFESSOR JOÃO CORREIA","PHS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","FERREIRA","PRP"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","ELISANGELA MOURA","PC do B"
"Eleições Gerais Estaduais 2018","PI","2º SUPLENTE","ADRIANO JOSE","DC"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","DEMETRIO EVENCIO","PSOL"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","CARLOS FÁBIO","PSOL"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","ANDERKELLY GOMES","PHS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","IZETE RODRIGUES ","PSC"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","RAIMUNDINHA DA PESCA","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","EDMUNDO GALVÃO","PSOL"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","JÂNIO BINA","PSDB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","VANICE  MACEDO","PHS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","SUYANE FRANÇA","PROS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","RONALDO","PCO"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","LARISSA JESSICA","DC"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","GLEYFY BRAULY","DC"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","GILMAR NEGREIROS","PRP"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","FLAVIO NOGUEIRA JR","PDT"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","SOCORRO DA MADRE TERESA","PPS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","MAURO SILVA","PSL"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","MÁRCIA LOPES","PROS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","PASTOR WILSON","REDE"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","ALEXANDRE ALMENDRA","DC"
"Eleições Gerais Estaduais 2018","PI","GOVERNADOR","WELLINGTON DIAS","PT"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","CAPITÃO FÁBIO ABREU","PR"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","PROF. SOARES","PODE"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","ALESSANDRA KELLEN","PRP"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","MIRANDA NETO","PHS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","LUZENI CARVALHO","PRTB"
"Eleições Gerais Estaduais 2018","PI","2º SUPLENTE","GERACINA REBOUÇAS","PSTU"
"Eleições Gerais Estaduais 2018","PI","SENADOR","WILSON MARTINS","PSB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","ODIVAL ANDRADE","PR"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","ZIZA CARVALHO","PT"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","JULIANA MORAES SOUZA","PSB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","MARCOS AURELIO SAMPAIO","MDB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","DR. CÉLIO","PRB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","ODAIR JOSE","DC"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","TIÇO LIMA","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","RAIMUNDO PEREIRA","PT"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","DR. HÉLIO","PR"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","FERNANDA LOBO","PSD"
"Eleições Gerais Estaduais 2018","PI","1º SUPLENTE","CYNTIA RAQUEL","PSOL"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","CIDA SANTIAGO","PHS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","GRACILENE SANTOS","PROS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","TONI BOSON","PROS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","DOUGLAS MORAES","PSTU"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","GEORGIANO","PSD"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","MARGARETE COELHO","PP"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","REJANE DIAS","PT"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","LUIZA HOLANDA","MDB"
"Eleições Gerais Estaduais 2018","PI","VICE-GOVERNADOR","CLOVES","PCO"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","CLEITON POPULAR","PSL"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","DELEGADO MENANDRO PEDRO","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","B. SÁ","PP"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","THUYLA MARTINS","PROS"
"Eleições Gerais Estaduais 2018","PI","2º SUPLENTE","ROSÁRIO BEZERRA","MDB"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","EDSON RENOVATO","PSL"
"Eleições Gerais Estaduais 2018","PI","1º SUPLENTE","CARLOS ALBERTO","PMN"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","DELEGADO PAULO NOGUEIRA ","PPS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","RAIMUNDO SILVA GARI","PRP"
"Eleições Gerais Estaduais 2018","PI","2º SUPLENTE","DANIEL JACKSON","PTC"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","WALDEMAR MACEDO","DC"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","RICARDO AMORIM","PHS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","PROFESSORA LUCIA BATISTA","PT"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","DR. LAZÁRO","PPS"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO ESTADUAL","RAIMUNDO PAQUETÁ","PSC"
"Eleições Gerais Estaduais 2018","PI","1º SUPLENTE","CESAR MELO","PPL"
"Eleições Gerais Estaduais 2018","PI","DEPUTADO FEDERAL","ALEMÃO","PMN"
