"","eleicao_descricao","uf","candidato_cargo","nome_urna","partido_sigla"
"1009","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PROF. MAURICIO ABREU","PPS"
"1010","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","RAYANE CHAVES","PSC"
"1011","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ROZANGELA MELGUEIRO","PATRIOTA"
"1012","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SIMONE MELO","PMN"
"1013","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","VANNEY DA SEGURANÇA","PPL"
"1014","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","BELARMINO LINS","PP"
"1015","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MARCOS DO BARRA VERMELHA","DC"
"1016","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","TATIANA ARRUDA","PHS"
"1017","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","FRANDERLICIO PASTOR","PATRIOTA"
"1018","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SABÁ REIS","PR"
"1019","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DRA MAYARA","PP"
"1020","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JEFFERSON MACEDO","PSDB"
"1021","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","LUCIO FLAVIO","PV"
"1022","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","HAMURAB ROCHA","PSB"
"1023","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","VAL SOUZA","PSB"
"1024","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","RONALDO VALERIO","PV"
"1025","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","VALDIRA MENDES","PV"
"1026","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","ALEXANDRE CAVALCANTE","PMB"
"1027","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","SOCORRO DO CAFÉ","MDB"
"1028","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ELISON MARQUES","PC do B"
"1029","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PERI","PPL"
"1030","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","DELEGADO WESLEY","PDT"
"1031","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DR. GIOVANNI TAVARES","MDB"
"1032","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ÁLVARO CAMPELO","PP"
"1033","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","MIRIAM MORAES","PC do B"
"1034","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","RADYR OLIVEIRA","PSD"
"1035","Eleições Gerais Estaduais 2018","AM","1º SUPLENTE","AUGUSTO CEZAR","PMN"
"1036","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ANDRÉ MARQUES","REDE"
"1037","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","TATY SANTANA","PSB"
"1038","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PASTORA ELIETE","PSOL"
"1039","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","JANILSON MENDES","MDB"
"1040","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DOULAS MELO","REDE"
"1041","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MARCIO FERRAZ","MDB"
"1042","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","NEIDINHA NAVEGANTE CONTAINERS","PHS"
"1043","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","RITA FERREIRA","PC do B"
"1044","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MESSIAS MARQUES","PV"
"1045","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DIEGO REIS","PSOL"
"1046","Eleições Gerais Estaduais 2018","AM","VICE-GOVERNADOR","ILZANETE CAMPOS","PSOL"
"1047","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","SOLI BARROSO","PMB"
"1048","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MÁRCIO GOMES","PHS"
"1049","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","SARGENTO NEGREIROS","PATRIOTA"
"1050","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PROF.PEDROSA","PV"
"1051","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","NONI","PMN"
"1052","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","LEONARDO PINHEIRO","PRTB"
"1053","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","NICACIO","PRP"
"1054","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","JOSÉ RICARDO","PT"
"1055","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","RAIDI REBELLO","PSD"
"1056","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","MICHELLE ANDREWS","PSOL"
"1057","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JORGE GARCEZ","MDB"
"1058","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","DAVI RAMOS","DC"
"1059","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","HELENA ARAUJO","PDT"
"1060","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DEYVISON BARRETO","PATRIOTA"
"1061","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","TORORÓ","AVANTE"
"1062","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DR. FERNANDO DIEGO","DEM"
"1063","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ROSANA FROTA","PPS"
"1064","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MARIO PEDROSA","PATRIOTA"
"1065","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SERAFIM CORRÊA","PSB"
"1066","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","GEORGE REIS","PV"
"1067","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","LUCY SOUZA","PMN"
"1068","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MANOEL LOREIRO","PMB"
"1069","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","MOISES NERIS","AVANTE"
"1070","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","RAYLTON SOSSA","PMN"
"1071","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","MARCELO AUGUSTO","PSOL"
"1072","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","MARCELO LEITÃO","PSOL"
"1073","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JULIO CESAR DA MUNDIAL","PTC"
"1074","Eleições Gerais Estaduais 2018","AM","VICE-GOVERNADOR","REBECCA GARCIA","PP"
"1075","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ELINHO OLIVEIRA","PSB"
"1076","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","LÉO MENEZES","PSOL"
"1077","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","ALEX INTERNET","DC"
"1078","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JORGE MIGUEL","PSL"
"1079","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","NETINHO DE PAULA","PDT"
"1080","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CINTHYA CORRÊA","PATRIOTA"
"1081","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","RICARDO FREIRE","PATRIOTA"
"1082","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","NORA NOGUEIRA","PV"
"1083","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","LOURDES ROCHA","PTB"
"1084","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CORONEL AMADEU","PPS"
"1085","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","RAIMUNDO SANTIAGO","PT"
"1086","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","SIDNEY LEITE","PSD"
"1087","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","EDSON DO COMERCIO","PT"
"1088","Eleições Gerais Estaduais 2018","AM","VICE-GOVERNADOR","MARIA AUXILIADORA","PSTU"
"1089","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CLAUDIA JANE","PSB"
"1090","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","BARBADO DO IPORÁ","DEM"
"1091","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","KEFFESONRUSSO","AVANTE"
"1092","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JOAO PEDRO","PT"
"1093","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ANDERSON MAIA","PPS"
"1094","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PROF. ATILA SOUZA","PODE"
"1095","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MARQUINHO MAIA ","PHS"
"1096","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","CLARA MOTTA","PRTB"
"1097","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","AUGUSTO RENOVAÇÃO","PC do B"
"1098","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PAULINHA ANDRADE","PV"
"1099","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JOAO BOLINHO","PT"
"1100","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","RONALD SEIXAS","PT"
"1101","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","RANIEL FERNANDES","PMN"
"1102","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PALHACO LERO LERO","PSB"
"1103","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","RODINEI DO MOTOTAXI","PROS"
"1104","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","AP. PEDROSA","PMN"
"1105","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","PROFESSOR GEDEÃO","MDB"
"1106","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ROSE MORAES","PATRIOTA"
"1107","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","EDNEI SILVA","PROS"
"1108","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","EDNILZA GUEDES","PODE"
"1109","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","MARCELO AMIL","PMN"
"1110","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ANGELUS FIGUEIRA","DC"
"1111","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DR. CHÃ","MDB"
"1112","Eleições Gerais Estaduais 2018","AM","VICE-GOVERNADOR","CHICO PRETO","PMN"
"1113","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","GUTEMBERG AMORIM","PTC"
"1114","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CORONEL SALES MORENO","PSL"
"1115","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MARIA LASIANE","PSB"
"1116","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ENA WANDERLEY","PMN"
"1117","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DR. KLEBER PINHEIRO","PHS"
"1118","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MOISES BAMBOLE","PSB"
"1119","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JOÃO MILAGRE","PSOL"
"1120","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PROFESSOR PERINNER ASSIS","PT"
"1121","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","MARCOS APURINÃ","DC"
"1122","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SARGENTO ELDER","PATRIOTA"
"1123","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ANA CARLOS","PMN"
"1124","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","FABIANA SOUZA","PMN"
"1125","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","MARCEL ALEXANDRE","PHS"
"1126","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","BOSCO SARAIVA","SOLIDARIEDADE"
"1127","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","KATIA CASTRO","AVANTE"
"1128","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JHEMILI","PSOL"
"1129","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MIRLA ARAUJO","AVANTE"
"1130","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MOACIR VULCÃO","PSB"
"1131","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CALDEIRA","PR"
"1132","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ANGÉLISSON TENHARIN","PSOL"
"1133","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","EDUARDO COSTA","PSL"
"1134","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","OTACILIO BARROS (O LOURO)","PV"
"1135","Eleições Gerais Estaduais 2018","AM","1º SUPLENTE","AFRÂNIO GOMES","PDT"
"1136","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CABO CRISTO","PSL"
"1137","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","APOSTOLO FIDEL","PPS"
"1138","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","EVA RODRIGUES","PODE"
"1139","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PROFESSOR ADALTO","DC"
"1140","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JOHNSON MICHELES","PMB"
"1141","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","DR MAZINHO","PPL"
"1142","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","GERSON GUERRA","DC"
"1143","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ROSINALDO BUAL","PHS"
"1144","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","JUCINEI SILVA","PRTB"
"1145","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PROF. THEREZINHA RUIZ","PSDB"
"1146","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CAPITÃO SOUZA","PTC"
"1147","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PAULO BRASIL","PMN"
"1148","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","NONATO OLIVEIRA","PR"
"1149","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","LIDIA KELLY","PODE"
"1150","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CELIA DO RIO PRETO DA EVA","PC do B"
"1151","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CRISTOVAO GOMES PLACIDO JUNIOR","PPS"
"1152","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PABLO QUEIROZ","PATRIOTA"
"1153","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JUAN ROLON DO RODEIO","PODE"
"1154","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DAVID MENDES","PSOL"
"1155","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ANDRADE DOS RODOVIARIOS","PR"
"1156","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","BAIXINHO O GAROTINHO","PPS"
"1157","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","VALDECIR","PSOL"
"1158","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SUELY PINHEIRO","PMB"
"1159","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MARCELO RUBIM","PHS"
"1160","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CEL AUDINEY","SOLIDARIEDADE"
"1161","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ODIRLEI ARAÚJO","PODE"
"1162","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","BENAE LIMOEIRO","PODE"
"1163","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","LUIZA MOURA","PTC"
"1164","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JÚNIOR PEPPE","PPS"
"1165","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","LINCOLN TERRINHA","SOLIDARIEDADE"
"1166","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","RONALDINHO","PSB"
"1167","Eleições Gerais Estaduais 2018","AM","1º SUPLENTE","MURIEL SARAGOUSSI","REDE"
"1168","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","CABEÇA DA CIRANDA","MDB"
"1169","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CID SOARES","PMN"
"1170","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","MASSAMI MIKI","PROS"
"1171","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ENGENHEIRA GILMARA AGUIAR","PMN"
"1172","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ESAÚ ALMEIDA","PC do B"
"1173","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JUSCELINO","PSB"
"1174","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CELINI SANTOS","PSOL"
"1175","Eleições Gerais Estaduais 2018","AM","1º SUPLENTE","MARCIA MAMEDE","PSOL"
"1176","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JOSÉ WYLLACE","SOLIDARIEDADE"
"1177","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","YANN EVANOVICK","PC do B"
"1178","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ELIZABETH OLIVEIRA","MDB"
"1179","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","BATISTA","PMN"
"1180","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JUCELINO NASCIMENTO","PSOL"
"1181","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","TENENTE CLAUDIO SOUSA","PATRIOTA"
"1182","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","BETE MACIEL","REDE"
"1183","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","EDIVAN CASTILHO","PT"
"1184","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","CRISTOVAM","PDT"
"1185","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","MARTA MASSULO","PSOL"
"1186","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","DALILA","REDE"
"1187","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","GLEUSON MESQUITA","PSB"
"1188","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JORGE AMORIM","DC"
"1189","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","ALBERTO D ALMEIDA","PP"
"1190","Eleições Gerais Estaduais 2018","AM","1º SUPLENTE","EDILON QUEIROZ","PC do B"
"1191","Eleições Gerais Estaduais 2018","AM","GOVERNADOR","LUCIA ANTONY","PC do B"
"1192","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SORAYA ARRUDA","PODE"
"1193","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CELSO MARTINS","PPS"
"1194","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","PROFESSOR QUEIROZ","PSOL"
"1195","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CHIQUINHA","PSDB"
"1196","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SOCORRO DANTAS","PTC"
"1197","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","IZA MAIA","SOLIDARIEDADE"
"1198","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PASTOR JUNIOR","PPS"
"1199","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","TEN. CEL AUGUSTO CEZAR","PMN"
"1200","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JORGE LULA VIEIRA","PDT"
"1201","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MESTRE CLODOALDO","PSB"
"1202","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DUDU MONTEIRO DE PAULA","PR"
"1203","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JESUS ALECXANDRE","PSC"
"1204","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SOLDADO NALDO OLIVEIRA","PV"
"1205","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ANTONIA MCGREGOR","AVANTE"
"1206","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ANNE KAROLINE ALVES","PSC"
"1207","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","RUBÃO MATULIO","PMN"
"1208","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ROZANA BASTOS","PV"
"1209","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CARLES WALDEMAR MAGUILA","PRP"
"1210","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","BRANCA PINHEIRO","REDE"
"1211","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SUBOFICIAL PEDRO HENRIQUE","PSL"
"1212","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JOANA DARC PROTETORA ANIMAIS","PR"
"1213","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","RENATO SOUTO","REDE"
"1214","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","SARGENTO LOBO","PATRIOTA"
"1215","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","ROBERTO DOS SANTOS","PSOL"
"1216","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DR. DEMETRIUS PINHEIRO","PODE"
"1217","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PROFESSOR EDIVAN SOUSA","PC do B"
"1218","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SARGENTO MONTEIRO FILHO","PATRIOTA"
"1219","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","DODÓ CARVALHO","PSD"
"1220","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","AUGUSTA CASTRO","PV"
"1221","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ADJUTO AFONSO","PDT"
"1222","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","LILA SILVA","PTC"
"1223","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","EDMILSON AGUIAR O BOKA","PSB"
"1224","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","TAMABAQUI","DC"
"1225","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","LUCIA SILVA","DC"
"1226","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CRISTIANE SALES","PT"
"1227","Eleições Gerais Estaduais 2018","AM","GOVERNADOR","SIDNEY CABRAL","PSTU"
"1228","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","CORONEL MESQUITA","PMB"
"1229","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SARGENTO GILMARA TAMBORINI","PRB"
"1230","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DR. MIGUEL CARRATTE","PV"
"1231","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","FRANCISCO ARAÚJO","REDE"
"1232","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PAVAO DO FUTEBOL","PPS"
"1233","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","PASTOR NILMAR","PSC"
"1234","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","BRITO KOLLA","PV"
"1235","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","ELIZABETH CASTRO","MDB"
"1236","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","KÁRIA FRÓS","PATRIOTA"
"1237","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PROF. GEANE","PODE"
"1238","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","EVANGELISTA ADALBERTO ALFAIA","PV"
"1239","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DERMILSON CHAGAS","PP"
"1240","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CAMILA RAMOS","DEM"
"1241","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PROF. NONATO BELO","DEM"
"1242","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PROF. FRANSUÁ","PV"
"1243","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PROF PAULINHO DO BOXE","PATRIOTA"
"1244","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ANA RAQUEL BANDEIRA","DC"
"1245","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","CONCEIÇÃO SAMPAIO","PSDB"
"1246","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DR. ELMISON BEZERRA","PMN"
"1247","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DEDÉ","MDB"
"1248","Eleições Gerais Estaduais 2018","AM","VICE-GOVERNADOR","DEFENSOR CARLOS ALMEIDA","PRTB"
"1249","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MERCEDES MAGALHÃES","PV"
"1250","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ALEXANDRE LIMA","PSOL"
"1251","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","J. CASTRO","PPS"
"1252","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MARY LIGIA","PATRIOTA"
"1253","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","AUREA LIMA","AVANTE"
"1254","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PROFA ADRIA DO PARAMAZONAS","PPS"
