"","screen_name","metricas","count"
"9640","BetiCarboni","favs",0
"9641","ROKIKOKAUAN","favs",15
"9642","millavagirl","favs",2
"9643","Gleicowag","favs",5
"9644","SusimiaoC","favs",22
"9645","lincoln_veloso","favs",0
"9646","lightsgizelly","favs",0
"9647","taaykristine_","favs",0
"9648","cacaucardozzo","favs",1
"9649","aamandaparra","favs",0
"9650","Shamantaf10","favs",20
"9651","JeanAdrianoDias","favs",3
"9652","vascainadagama","favs",2
"9653","portalglobais","favs",11
"9654","jamarcosreal","favs",9
"9655","Coreano2003","favs",11
"9656","Matheus75393199","favs",5
"9657","LayRafa","favs",7
"9658","titiso_2","favs",6
"9659","corfisers","favs",6
"9660","Janaina6661","favs",13
"9661","itzadrinha","favs",45
"9662","rockjjkstar","favs",0
"9663","intergalarica","favs",3
"9664","gehliima_","favs",1
"9665","marcusbueno2010","favs",7
"9666","canceIadinho","favs",4
"9667","foracarladiaz","favs",39
"9668","ohMento","favs",7
"9669","Laurenzao44_","favs",3
"9670","NajylaSouzza","favs",13
"9671","A175Shirley","favs",7
"9672","quinhobp","favs",3
"9673","mcsrch","favs",14
"9674","kodthenbhd","favs",0
"9675","FbioCarvalhoDo2","favs",2
"9676","bregayra","favs",2
"9677","GesaTavares1","favs",10
"9678","hereislari","favs",3
"9679","cucaslampos2","favs",0
"9680","dlesakk","favs",6
"9681","millenachristi_","favs",0
"9682","miraanonima","favs",6
"9683","chanadelrildi","favs",5
"9684","CynthiaRibeiro0","favs",0
"9685","joane_luisa","favs",0
"9686","shhwoo","favs",2
"9687","dhouglas_007","favs",7
"9688","MillaForol","favs",5
"9689","iracemapaiva","favs",4
"9690","NagilaMC","favs",2
"9691","SuzanaD39946762","favs",5
"9692","RoseGon74500970","favs",3
"9693","Bbb21Vim","favs",1
"9694","KarolKdfm","favs",0
"9695","biascoelho_","favs",2
"9696","p1ccoli","favs",0
"9697","pqpdani","favs",1
"9698","nilda_cv","favs",1
"9699","cobrakol","favs",7
"9700","adriellyduaarte","favs",1
"9701","taok_keraida","favs",46
"9702","tatacomentaery","favs",6
"9703","bernardows","favs",8
"9704","eujoeandrade","favs",133
"9705","Tathy_Freitas","favs",7
"9706","Joseph45870807","favs",0
"9707","anixxtt","favs",11
"9708","LeFolco","favs",4
"9709","bdajulietteorig","favs",60
"9710","yurineryy","favs",11
"9711","laiiis","favs",0
"9712","opaluans","favs",55
"9713","eukarlla_","favs",15
"9714","thamycomenta","favs",12
"9715","AnaMingana","favs",5
"9716","redcomunist","favs",2
"9717","laverdadeellos","favs",0
"9718","gugucomenta","favs",1
"9719","com_disfarce","favs",2
"9720","iuuhOliveeira","favs",40
"9721","mariarosinha10","favs",519
"9722","flaviobosso","favs",1
"9723","FanyBB","favs",0
"9724","palomabiscuit","favs",17
"9725","thqyx","favs",7
"9726","thailazaro","favs",4
"9727","sutjesca","favs",0
"9728","YulleMuu","favs",0
"9729","seunghots","favs",1
"9730","badguygui","favs",1
"9731","theambereyed","favs",1
"9732","louisculpture","favs",16
"9733","perdidoemmarte_","favs",146
"9734","BrendaE13103241","favs",1
"9735","ronaldotrancoso","favs",0
"9736","Mari36477832","favs",1
"9737","sereiasapatona","favs",0
"9738","beylenda","favs",2
"9739","naykarolyn","favs",6
"9740","rosoaresoficial","favs",3
"9741","bagodoi","favs",2
"9742","danielrmb","favs",3
"9743","Gabriel_rj13","favs",1
"9744","TacizinhaO","favs",6
"9745","_Be_Myself","favs",75
"9746","HilgnerDutra","favs",16
"9747","pvcpevece","favs",1
"9748","sycardozo","favs",2
"9749","Soobservo___","favs",1
"9750","vinha1976","favs",1
"9751","FUCKN0SH","favs",1
"9752","JULIOFERREIRA77","favs",0
"9753","Chiclettinha","favs",3
"9754","_MrSlayer","favs",6
"9755","OliverMicael97","favs",19
"9756","aislannsouza","favs",0
"9757","negobalaluuto","favs",4
"9758","dangerousnitta","favs",1
"9759","leticinhadiz","favs",12
"9760","Chokitochakota","favs",2
"9761","ItsTashaZapata","favs",0
"9762","cidadias3103","favs",5
"9763","ualosson","favs",2
"9764","icaruswllsz","favs",2
"9765","laisvicth","favs",0
"9766","GabSRPTweet","favs",2
"9767","podcast_bra","favs",0
"9768","carlinha","favs",159
"9769","dezafrancoo","favs",2
"9770","eubrubs_","favs",2
"9771","vinic1usf","favs",0
"9772","Melnevees","favs",1
"9773","Rota_BBB","favs",0
"9774","seara_brasil","favs",2
"9775","calabocaitana","favs",1
"9776","memeorganico","favs",2
"9777","_lamboglia","favs",5
"9778","EmmaOauge","favs",90
"9779","Michele59637612","favs",0
"9780","Claudioo_p","favs",0
"9781","leandrgo","favs",1
"9782","lilitarruda","favs",3
"9783","zoeywhs","favs",0
"9784","DanielSakaki","favs",3
"9785","MelOpinions","favs",158
"9786","tacrismendes","favs",1
"9787","LucimaraMAra","favs",12
"9788","louziella","favs",11
"9789","hanventi","favs",0
"9790","RenatoNcastro","favs",29
"9791","taengsart","favs",3
"9792","foguear","favs",98
"9793","tlcomenta","favs",3
"9794","ShirleyMadeira4","favs",0
"9795","__semtempoirmao","favs",0
"9796","sibinasloyal","favs",0
"9797","MelissaAires99","favs",2
"9798","LudmilaPiment15","favs",25
"9799","PiuU1000de","favs",17
"9800","fersmayara","favs",6
"9801","lucanaovoa","favs",0
"9802","_pereirabell","favs",2
"9803","Camila04665687","favs",6
"9804","luwateus","favs",3
"9805","arinszgirl","favs",8
"9806","MedusoMayer","favs",15
"9807","NossaBuguei","favs",193
"9808","LdeLoserr","favs",2
"9809","lipedovale","favs",13
"9810","bearconzitos","favs",9
"9811","JDxreality","favs",16
"9812","zizionthebeat","favs",1
"9813","thadeurn","favs",13
"9814","bigjso","favs",6
"9815","emilleccarvalho","favs",1
"9816","ya20209","favs",13
"9817","ItsSuelen","favs",3
"9818","TillmannCynthia","favs",3
"9819","Jomendes20","favs",20
"9820","charlesnotfake","favs",21
"9821","josevanrj","favs",6
"9822","gracileneguima1","favs",4
"9823","chateadissim4","favs",16
"9824","paulinea89","favs",4
"9825","BBBzerahh","favs",4
"9826","eliazsouza13","favs",0
"9827","Gi67974347","favs",3
"9828","robodedireitaa","favs",38
"9829","jcbaia","favs",14
"9830","MesmoReality","favs",4
"9831","RickyFCoutinho","favs",109
"9832","OxiSafadao","favs",1
"9833","Directv23209093","favs",0
"9834","c_dals","favs",1
"9835","biaxingou","favs",7
"9836","cavicastro","favs",0
"9837","jheylurbert","favs",0
"9838","Katielly7Amanda","favs",1
"9839","RascunhosA2","favs",2
"9840","vanessaguedert","favs",1
"9841","AnaMacRs","favs",3
"9842","tardiscafe_","favs",40
"9843","tuittalores","favs",30
"9844","7uziamor","favs",5
"9845","JuIets","favs",0
"9846","lorenafreitas","favs",0
"9847","babyzitto","favs",0
"9848","alissonjovsi","favs",1
"9849","gaabriela_nunes","favs",5
"9850","Hcris__","favs",8
"9851","bigsbodisbrasil","favs",3
"9852","fehnandoalex","favs",6
"9853","nairax_","favs",3
"9854","Panteraruiva1","favs",2
"9855","eucomments","favs",66
"9856","littlejohnny_22","favs",23
"9857","coisinhaney","favs",0
"9858","eiArturFarias","favs",21
"9859","fairyjjkth","favs",4
"9860","me_mari","favs",115
"9861","ArlindaDalva","favs",2
"9862","natanaelrodrigs","favs",34
"9863","nicholyss","favs",2
"9864","O_Hypexz","favs",45
"9865","Mau_Velasques","favs",10
"9866","felipemessmo","favs",3
"9867","stxxleslt","favs",0
"9868","semprecancelada","favs",12
"9869","corinthiawz","favs",2
"9870","sabrina_mariia","favs",0
"9871","azuaga42","favs",0
"9872","TeamHeyoonHCS","favs",2
"9873","TerraandGarrido","favs",0
"9874","KrystianeSPM","favs",13
"9875","vfelipesantana","favs",13
"9876","descobertaserie","favs",0
"9877","MiguelPontes77","favs",5
"9878","thaygoooo","favs",934
"9879","lecinhofernande","favs",3
"9880","DigaoLeal7","favs",8
"9881","carrlanunes","favs",0
"9882","gyovviaswift","favs",33
"9883","katiaSrocha","favs",4
"9884","Sr_Brun0","favs",4
"9885","marcyalmeidax","favs",5
"9886","tuitson","favs",1
"9887","willpersan","favs",0
"9888","maludumond","favs",14
"9889","oohrusoko","favs",11
"9890","accioswifties","favs",43
"9891","eriksen_bing","favs",0
"9892","luquita_alves","favs",6
"9893","Tuca44569316","favs",7
"9894","biahoranx","favs",1
"9895","TianeCMartins","favs",10
"9896","alxpl_","favs",2
"9897","yixingboss","favs",4
"9898","DaraNiegi","favs",1
"9899","eracleam","favs",4
"9900","Iatikaofficial","favs",3
"9901","Accuarya","favs",3
"9902","maranguape123","favs",1
"9903","joalin_special","favs",0
"9904","olivia_mbsm","favs",0
"9905","PerdidosPorAqui","favs",0
"9906","__Oliveeira","favs",0
"9907","markpallet_","favs",10
"9908","IrisPires","favs",3
"9909","debysalves","favs",3
"9910","josethccristelo","favs",0
"9911","mariana93977418","favs",0
"9912","JohnnySesta","favs",9
"9913","ManuellaSims2","favs",3
"9914","ov1torsincero","favs",8
"9915","eusouhuddy","favs",8
"9916","jkshera","favs",2
"9917","vamosDBBB","favs",0
"9918","Adriana45806334","favs",3
"9919","pitacors","favs",70
"9920","DNoveleiro","favs",10
"9921","Alles34297934","favs",9
"9922","tiramisawyer","favs",31
"9923","VlademirAlbuqu","favs",72
"9924","Elli_istill","favs",78
"9925","gaybriel_santos","favs",1
"9926","sunnycodename","favs",1
"9927","ImperioRenault_","favs",35
"9928","lluccao","favs",3
"9929","fucksz3","favs",2
"9930","lomanitoceu","favs",2
"9931","_Viihliima","favs",1
"9932","Carlapetinda","favs",0
"9933","favsthoech","favs",3
"9934","thaycf_","favs",0
"9935","alyssa___ly","favs",2
"9936","ifholIand","favs",0
"9937","LeoAraujo4i20","favs",1
"9938","DavydcomY","favs",3
"9939","RayanaS12999402","favs",1
"9940","thiagomedra","favs",70
"9941","whoisjuliadude","favs",1
"9942","bmello_o","favs",1
"9943","marcellolms","favs",0
"9944","barbi_maia","favs",0
"9945","iamjenison","favs",1
"9946","imr2222","favs",0
"9947","tatu91111","favs",1
"9948","seulima_","favs",0
"9949","vanessa88817636","favs",3
"9950","SrJosiaSouza","favs",5
"9951","melindagabrie17","favs",7
"9952","Viiihhhhhhh","favs",344
"9953","comentaaTV","favs",0
"9954","biiiancajdo","favs",29
"9955","RpmtSilva","favs",2
"9956","Jjlima97643371","favs",23
"9957","Juliana67095035","favs",0
"9958","amauribdsj","favs",1
"9959","souamarcia","favs",5
"9960","VictorCoringa01","favs",0
"9961","giulianogriffo","favs",1
"9962","AmandaF30540269","favs",0
"9963","anissts","favs",1
"9964","iagospp","favs",3
"9965","Cris2Cristinee","favs",1
"9966","srtajanna1","favs",1
"9967","ch3rryysx","favs",3
"9968","laetitiacordova","favs",3
"9969","SanCosta7","favs",0
"9970","iammirely","favs",0
"9971","DirceMax","favs",5
"9972","Oliveir18374850","favs",3
"9973","xuxuxusashaxa","favs",4
"9974","belletuita","favs",2
"9975","IvanLuizCruz","favs",1
"9976","Laylinha_Quint","favs",21
"9977","jheniffer011","favs",0
"9978","jonesmachadobr1","favs",0
"9979","Slavesofpop_","favs",4
"9980","Itspedrito","favs",14362
"9981","DebhValente","favs",8
"9982","paulalazy","favs",10
"9983","tmjlua","favs",8
"9984","FurtadoKarolyna","favs",1
"9985","DH_Njr","favs",0
"9986","poxatuiteii","favs",1
"9987","Camila_Soars","favs",11
"9988","RitaQuiqueto","favs",8
"9989","skyReeduss","favs",4
"9990","netbrasill","favs",2
"9991","alestreep","favs",14
"9992","swncabeyo","favs",6
"9993","marina_menezes1","favs",2
"9994","AdryelyLameira","favs",1
"9995","plnunes71","favs",1
"9996","BBBlackpink_","favs",65
"9997","JuliaGavillan","favs",12
"9998","Nandomelofriend","favs",87
"9999","thamaradaporto","favs",0
"10000","regaladobad","favs",0
"10001","patricia_nahon","favs",38
"10002","Melissa36261534","favs",2
"10003","thammigomes","favs",17
"10004","Acidelicious","favs",1
"10005","lukxnhas","favs",22
"10006","heytutty_","favs",3
"10007","heintulho_","favs",7
"10008","fentyarioIa","favs",3
"10009","malindja","favs",1
"10010","uchoa_emanuela","favs",0
"10011","TuiitaTata","favs",15
"10012","BelbrunaBruna","favs",0
"10013","PatiXFSM","favs",4
"10014","will_lins","favs",18
"10015","tehcomenta","favs",1
"10016","_CamilaE_","favs",0
"10017","maikoonsiqueira","favs",2
"10018","m_meternas","favs",8
"10019","anaheloisez","favs",1
"10020","EliadeSoares","favs",0
"10021","erimota91","favs",2
"10022","flonce7","favs",2
"10023","_euhelen_","favs",1
"10024","vamoscomentar__","favs",2
"10025","Gato63877077","favs",4
"10026","acklescass","favs",1
"10027","Malyne20211","favs",39
"10028","Roberta0x","favs",1
"10029","Zadoq","favs",0
"10030","arashi_5_b","favs",3
"10031","Aniriih","favs",1
"10032","disseinfancia","favs",1
"10033","tatigma1","favs",2
"10034","Sariette4eve","favs",1
"10035","BBB2198540232","favs",5
"10036","Brubrucomenta1","favs",1
"10037","RoseDerlandes","favs",7
"10038","inhaiviad0","favs",0
"10039","MahJusticeira2","favs",53
"10040","aline_dteixeira","favs",6
"10041","vitimbrands","favs",0
"10042","Bicalho_fe","favs",1
"10043","fabiocaracas","favs",8
"10044","gegemorais2","favs",1
"10045","Assiscaroline","favs",4
"10046","bbb21_coment","favs",1
"10047","ViktorV98","favs",215
"10048","Noshameks","favs",15
"10049","simonemattos20","favs",2
"10050","lexlover7","favs",13
"10051","srtadaphlima","favs",2
"10052","LuhGirafinha","favs",3
"10053","_vichen","favs",15
"10054","RafaelaNeres11","favs",7
"10055","my_medicine1975","favs",3
"10056","Itsbarabru","favs",12
"10057","luciane_bah","favs",2
"10058","ArthurCrokete","favs",0
"10059","dd_qual","favs",4
"10060","bruksmanholer","favs",2
"10061","p_larissa","favs",5
"10062","Flaviordias","favs",0
"10063","nathAlmeiida","favs",0
"10064","BBBoba2022","favs",8
"10065","_jeancarlos76","favs",1
"10066","portalbrasil123","favs",0
"10067","bel_ce1","favs",3
"10068","VitorHu91777072","favs",0
"10069","furtado_taci","favs",5
"10070","Chrystyan1992","favs",0
"10071","avidaeumboleto","favs",2
"10072","sabrinafvs","favs",0
"10073","waIIspure","favs",0
"10074","julyfake","favs",3
"10075","kricakarioca","favs",4
"10076","lovxtwd","favs",463
"10077","sincerodia","favs",0
"10078","thiagosoutojau3","favs",2
"10079","cenouritaa","favs",11
"10080","oicuka","favs",1
"10081","gbrltxrdrj","favs",1
"10082","DabDaniele","favs",0
"10083","DonatellaAlmei1","favs",75
"10084","AndreMalhado","favs",4
"10085","Bbb21Prints","favs",18
"10086","teamvtzeira","favs",2
"10087","umdiamenos","favs",8
"10088","signusimobi","favs",1
"10089","Lu05Marciano","favs",5
"10090","anabenge1","favs",27
"10091","BarbaraLOSanto1","favs",2
"10092","solange47861810","favs",5
"10093","hyunjnasty","favs",5
"10094","__vtezeira","favs",209
"10095","laurekcdua","favs",1
"10096","julieyukari","favs",2
"10097","RafaellaWaldorf","favs",23
"10098","AlaneCostaC","favs",5
"10099","mello3094","favs",8
"10100","drioficial13","favs",0
"10101","_claudiasouza14","favs",2
"10102","LidiJezabel","favs",18
"10103","pisalute","favs",0
"10104","rosecomenta","favs",14
"10105","_tchee","favs",30
"10106","DiegoCardoso36","favs",1
"10107","renantagx","favs",0
"10108","Letcia54704673","favs",13
"10109","psicolloga","favs",10
"10110","GohanSemVidel","favs",49
"10111","fpriscilafs","favs",7
"10112","craloisio","favs",5
"10113","diegokrisp","favs",1
"10114","supetri","favs",24
"10115","guuto0o","favs",0
"10116","karuel3","favs",13
"10117","roxtuita","favs",1
"10118","esgotadu","favs",2
"10119","janiellescm","favs",4
"10120","umagiselle","favs",4
"10121","Vaniwho","favs",15
"10122","otaudotiago","favs",0
"10123","luzde_gaia","favs",105
"10124","meninajhe","favs",4
"10125","steelethoen","favs",1
"10126","Thialy38961322","favs",1
"10127","thiago_afc","favs",1143
"10128","bigdosbigue","favs",1
"10129","shxbibs","favs",2783
"10130","Cleitosccp","favs",25
"10131","_comentabbb21","favs",0
"10132","kamylaviana","favs",5
"10133","algustbueri","favs",12
"10134","TeamCarlaBBB21","favs",4
"10135","Iae_John","favs",5
"10136","thi_afaeds","favs",1
"10137","polemico_bbb","favs",2
"10138","psiucaroline","favs",24
"10139","Difcfreitas","favs",13
"10140","LiamCavalcante","favs",1
"10141","soueuhelio","favs",11
"10142","euthaamyy","favs",0
"10143","collaresvictor","favs",5
"10144","exalpinista","favs",6
"10145","obritoluiz","favs",3
"10146","CarolFilgueira2","favs",2
"10147","raaycoment","favs",2
"10148","heycaroline_","favs",0
"10149","santosviniciws","favs",1
"10150","letoliveiraofc","favs",7
"10151","jopenteadorj","favs",2
"10152","ReRaphain","favs",4
"10153","zaynsdark","favs",1
"10154","katyxsmile","favs",2
"10155","jaguum","favs",3
"10156","CriVasconcellos","favs",11
"10157","erichthofen_","favs",8
"10158","Jocasta99869522","favs",0
"10159","realitycomment1","favs",1
"10160","geisamendes10g1","favs",2
"10161","comentatudo__","favs",7
"10162","mariahao_","favs",1
"10163","Aflamenguista92","favs",0
"10164","falomes99229777","favs",1
"10165","brendasorati","favs",2
"10166","jensogr","favs",50
"10167","TFlayor","favs",0
"10168","yveswise","favs",4
"10169","BehavedMe","favs",1
"10170","ExaustaMina","favs",7
"10171","luisacbrasil","favs",18
"10172","ZionAftermath7","favs",10
"10173","boylittleangel","favs",4
"10174","taizinh4","favs",0
"10175","flodar68","favs",0
"10176","iza_1921","favs",5
"10177","eu_oliveir_","favs",0
"10178","LineCrz","favs",8
"10179","_cels","favs",3
"10180","califanrs","favs",1
"10181","LMede72","favs",1
"10182","imoralito","favs",26
"10183","luishfdj","favs",14
"10184","_julietteofc","favs",2
"10185","julistt911","favs",1
"10186","_JINMOONY","favs",1
"10187","LaraGalate","favs",2
"10188","kalucallado","favs",5
"10189","AnaPheleno","favs",3
"10190","BrancoMaiara","favs",0
"10191","leobraz","favs",5
"10192","b53138490","favs",4
"10193","mateusmarttinss","favs",0
"10194","ps_gabih","favs",1
"10195","raycomenttss","favs",0
"10196","criticando_bbb","favs",7
"10197","anacarlatattoo","favs",9
"10198","gustasantss","favs",0
"10199","EitxaBrasil","favs",22
"10200","Carlanova77","favs",0
"10201","DanielPatuelli","favs",1
"10202","paulabasilyo","favs",0
"10203","kahcet","favs",5
"10204","BbbComentador","favs",3
"10205","jcaraujo8","favs",6
"10206","theusvier","favs",2
"10207","Matheuscs1286","favs",4
"10208","insatisfeito_","favs",6
"10209","lesbrianaa","favs",2
"10210","oliviatomazela","favs",27
"10211","chevideoshock","favs",2
"10212","aline_camarinho","favs",2
"10213","adrianabaiocco","favs",7
"10214","liidiamelo","favs",6
"10215","alwayslgolden","favs",11
"10216","tatiana78230208","favs",16
"10217","odougdisse","favs",6
"10218","maialbergoni","favs",6
"10219","itsgabifan","favs",255
"10220","Crislainedp","favs",2
"10221","Mariana94482483","favs",0
"10222","du_sousaa","favs",1
"10223","vai_pramerda","favs",3
"10224","criss__sousa","favs",11
"10225","dimplesginnie","favs",3
"10226","contato_aps","favs",7
"10227","sergioricardojr","favs",26
"10228","Queirogaaaaa","favs",0
"10229","bigharolld","favs",1
"10230","Maricomentsz","favs",2
"10231","riicktube","favs",57
"10232","Observ1995","favs",3
"10233","orlandaalmeida","favs",3
"10234","acrmuniz","favs",2
"10235","braisubas","favs",4
"10236","dvkton","favs",2
"10237","anaaacida","favs",2
"10238","TK_pst","favs",14
"10239","Ed__Sousa","favs",11
"10240","FeliixBr","favs",9
"10241","costta_miriam","favs",0
"10242","lalisfav","favs",27
"10243","othalitaa","favs",6
"10244","jehcarassoli","favs",2
"10245","reallityzeira","favs",5
"10246","BealtifulSoraya","favs",2
"10247","Toscano_Junior","favs",11
"10248","FelippeMendona1","favs",0
"10249","dneoboom","favs",6
"10250","ManoDoCeuGab","favs",8
"10251","lay_bjj","favs",5
"10252","j_freire82","favs",2
"10253","issaooias","favs",32
"10254","oficialromao44","favs",14
"10255","Tigas2u","favs",42
"10256","nana_series","favs",0
"10257","Zecao12","favs",0
"10258","Aiemachado","favs",7
"10259","tterjhosy","favs",30
"10260","kaitinha192","favs",2
"10261","donacaetana","favs",46
"10262","fossachiara","favs",5
"10263","JE0NC1DIO","favs",33
"10264","StatusDefinido","favs",46
"10265","bruno_dames","favs",0
"10266","DindaEsquerdis1","favs",1
"10267","desiirreandrade","favs",11
"10268","kikamartins55","favs",54
"10269","eaipedrx","favs",35
